院校名称,招生代码,招生专业,招生批次,招生人数,学费,年制
长春理工大学,20,自动化,理科本一批,2,4150,4
长春理工大学,21,计算机科学与技术(因教学特点和要求，非英语语种考生慎重报考),理科本一批,2,4800,4
长春理工大学,22,电子信息科学与技术,理科本一批,2,6000,4
长春理工大学,23,数据科学与大数据技术(因教学特点和要求，非英语语种考生慎重报考),理科本一批,2,4800,4
长春理工大学,24,智能科学与技术(因教学特点和要求，非英语语种考生慎重报考),理科本一批,2,4840,4
长春理工大学,25,新能源材料与器件,理科本一批,1,4230,4
长春理工大学,26,无机非金属材料工程,理科本一批,3,4300,4
长春理工大学,27,材料化学,理科本一批,2,4150,4
长春理工大学,28,化学工程与工艺,理科本一批,2,4150,4
长春理工大学,29,国际经济与贸易(因教学特点和要求，非英语语种考生慎重报考),理科本一批,2,4600,4
长春理工大学,30,工商管理类(含工商管理、会计学、财务管理),理科本一批,4,4150,4
长春理工大学,31,金融工程,理科本一批,2,4600,4
长春理工大学(中外合作),32,光电信息科学与工程(中外合作办学)(与美国特拉华州立大学合作办学，授理学学位；专业将采用全英文授课，非英语语种考生不宜报考；只录取有专业志愿的考生),理科本一批,8,28000,4
长春理工大学(中外合作),33,生物工程(中外合作办学)(与韩国大邱大学合作办学，授工学学位；韩方授课教师采用全英文授课，非英语语种考生不宜报考；只录取有专业志愿的考生),理科本一批,5,待定,4
中南民族大学,01,法学类(含法学、知识产权),文科本一批,4,5850,4
中南民族大学,03,新闻传播学类(含新闻学、广播电视学、广告学),文科本一批,4,4500,4
中南民族大学,05,外国语言文学类(含英语、翻译、商务英语),文科本一批,4,4500,4
中南民族大学,07,经济学类(含经济学、经济统计学、金融学、金融工程、保险学、国际经济与贸易),文科本一批,7,5850,4
中南民族大学,09,中国语言文学类(含汉语言文学、汉语国际教育),文科本一批,9,4500,4
中南民族大学,11,社会学类(只招少数民族考生)(含社会学、社会工作、民族学),文科本二批,3,4500,4
中南民族大学,12,日语(只招少数民族考生),文科本二批,3,4500,4
中南民族大学,13,工商管理类(只招少数民族考生)(含工商管理、市场营销、人力资源管理、会计学、财务管理、旅游管理),文科本二批,7,4500,4
中南民族大学,14,公共管理类(只招少数民族考生)(含政治学与行政学、行政管理、劳动与社会保障、土地资源管理),文科本二批,8,4500,4
中南民族大学,15,思想政治教育(只招少数民族考生),文科本二批,2,4500,4
中南民族大学,05,法学类(含法学、知识产权),理科本一批,4,5850,4
中南民族大学,07,经济学类(含经济学、经济统计学、金融学、金融工程、保险学、国际经济与贸易),理科本一批,4,5850,4
中南民族大学,09,自动化类(含自动化、轨道交通信号与控制),理科本一批,10,5850,4
中南民族大学,10,计算机类(含计算机科学与技术、软件工程、网络工程、智能科学与技术),理科本一批,16,5850,4
中南民族大学,11,机械设计制造及其自动化,理科本一批,2,4500,4
中南民族大学,13,电子信息类(含电子信息工程、通信工程、光电信息科学与工程),理科本一批,21,5850,4
中南民族大学,15,化学类(含应用化学、化学工程与工艺),理科本一批,6,4500,4
中南民族大学,16,材料类(含材料化学、高分子材料与工程),理科本一批,8,4500,4
中南民族大学,20,生物科学类(含生物技术、生物工程、生物制药、食品质量与安全),理科本一批,18,4500,4
中南民族大学,21,外国语言文学类(含英语、翻译、商务英语),理科本一批,7,4500,4
中南民族大学,23,管理科学与工程类(只招少数民族考生)(含信息管理与信息系统、电子商务),理科本二批,5,4500,4
中南民族大学,24,数学类(只招少数民族考生)(含数学与应用数学、信息与计算科学、应用统计学),理科本二批,12,4500,4
中南民族大学,25,生物医学工程类(只招少数民族考生)(含医学信息工程、生物医学工程),理科本二批,11,5850,4
中南民族大学,26,环境科学与工程类(只招少数民族考生)(含环境工程、环境科学、资源循环科学与工程、水文与水资源工程),理科本二批,10,4500,4
中南民族大学,27,药学类(只招少数民族考生)(含化学生物学、药学、药物制剂、药物分析),理科本二批,15,5850,4
华东政法大学,04,经济学,文科本一批,1,5000,4
华东政法大学,05,知识产权(卓越人才实验班),文科本一批,4,5000,4
华东政法大学,06,法学类(含法学(民商法律)、法学(刑事法律)、法学(经济法)、法学(国际经济法)、法学(国际金融法)、法学(刑事司法)、法学(网络与信息法)、法学(英国利兹大学双学位项目班)),文科本一批,40,6500,4
华东政法大学,07,法学类(卓越人才实验班)(含法学(本硕贯通卓越法律人才实验班)、法学(沪港交流涉外卓越法律人才实验班)、法学(涉外卓越国际金融法律人才实验班)、法学(涉外卓越商事法律人才实验班)、法学(卓越律师人才实验班)),文科本一批,6,6500,4
华东政法大学,08,国际经济与贸易,文科本一批,1,5000,4
华东政法大学,09,社会学类(含社会学、社会学(社会管理)、社会工作),文科本一批,8,5000,4
华东政法大学,10,德语(涉外法商),文科本一批,2,5000,4
华东政法大学,11,英语(涉外法商)(可申请英国思克莱德大学参加“2+2”双学位项目；赴英期间须另缴学费16500英镑/年，赴英旅费和生活费自理),文科本一批,3,5000,4
华东政法大学,12,工商管理,文科本一批,2,5000,4
华东政法大学,13,会计学,文科本一批,3,5000,4
华东政法大学,14,新闻传播学类(含新闻学(法制新闻)、新闻学(卓越人才实验班)、文化产业管理、汉语言文学),文科本一批,15,5000,4
华东政法大学,15,公共管理类(含行政管理、劳动与社会保障、公共事业管理、政治学与行政学),文科本一批,12,5000,4
华东政法大学,05,国际经济与贸易,理科本一批,2,5000,4
华东政法大学,06,金融学,理科本一批,3,5000,4
华东政法大学,07,金融学(数量金融),理科本一批,2,5000,4
华东政法大学,08,经济学,理科本一批,2,5000,4
华东政法大学,09,法学类(含法学(民商法律)、法学(刑事法律)、法学(经济法)、法学(国际经济法)、法学(国际金融法)、法学(刑事司法)、法学(网络与信息法)、法学(英国利兹大学双学位项目班)),理科本一批,38,6500,4
华东政法大学,10,法学类(卓越人才实验班)(含法学(本硕贯通卓越法律人才实验班)、法学(沪港交流涉外卓越法律人才实验班)、法学(涉外卓越国际金融法律人才实验班)、法学(涉外卓越商事法律人才实验班)、法学(卓越律师人才实验班)),理科本一批,6,6500,4
